,game,game_id,player_id,status,start_time,end_time,player_hand,player_hand_value,banker_hand,banker_hand_value,last_action,player_wager,player_payout,game_outcome,player_bet,player_bet_outcome
6954,Baccarat,GID-37PBSK,PID-000048,Success,2023-03-04T06:54:52,2023-03-04T06:57:49,"[{'value': '10', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",8,"[{'value': '8', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}]",8,initial_deal,168.0,1344.0,It's a tie!,Tie,Player bet on tie wins!
6955,Baccarat,GID-Q3NGO2,PID-000034,Success,2023-11-21T02:57:22,2023-11-21T02:59:09,"[{'value': '6', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Clubs'}]",2,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Clubs'}, {'value': '5', 'rank': 'Hearts'}]",8,banker_draw,498.0,-498.0,Banker wins!,Player,Player bet on player losses!
6956,Baccarat,GID-T1TT9R,PID-000010,Success,2023-07-16T14:51:18,2023-07-16T14:53:06,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",7,"[{'value': '4', 'rank': 'Spades'}, {'value': '5', 'rank': 'Spades'}]",9,initial_deal,670.0,-670.0,Banker wins!,Player,Player bet on player losses!
6957,Baccarat,GID-X7WPKT,PID-000039,Success,2024-06-22T09:05:45,2024-06-22T09:08:30,"[{'value': '2', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Spades'}]",9,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Spades'}]",7,initial_deal,0.0,-0.0,Player wins!,Banker,Player bet on banker losses!
6958,Baccarat,GID-MKEK79,PID-000048,Success,2023-03-22T14:56:41,2023-03-22T14:59:27,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Diamonds'}]",9,"[{'value': '5', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",7,initial_deal,79.0,-79.0,Player wins!,Banker,Player bet on banker losses!
6959,Baccarat,GID-XXNABI,PID-000023,Success,2024-01-24T04:32:33,2024-01-24T04:36:22,"[{'value': '2', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Hearts'}]",4,"[{'value': '5', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}]",8,initial_deal,21.0,-21.0,Banker wins!,Player,Player bet on player losses!
6960,Baccarat,GID-U49INM,PID-000003,Success,2023-08-07T03:09:13,2023-08-07T03:12:44,"[{'value': '2', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Clubs'}]",0,"[{'value': '3', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Hearts'}]",7,initial_deal,319.0,303.05,Banker wins!,Banker,Player bet on banker wins!
6961,Baccarat,GID-GJU3VE,PID-000045,Success,2024-02-01T15:53:45,2024-02-01T15:55:36,"[{'value': '2', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Spades'}]",8,"[{'value': '7', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Spades'}]",8,initial_deal,341.0,-341.0,It's a tie!,Player,Player bet on player losses!
6962,Baccarat,GID-VPHVR9,PID-000046,Success,2023-01-17T10:18:51,2023-01-17T10:22:43,"[{'value': '10', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Clubs'}]",6,"[{'value': '6', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}]",6,initial_deal,398.0,-398.0,It's a tie!,Player,Player bet on player losses!
6963,Baccarat,GID-VLQYFB,PID-000028,Success,2024-04-05T22:38:33,2024-04-05T22:42:20,"[{'value': 'K', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '8', 'rank': 'Spades'}]",8,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}]",8,initial_deal,276.0,-276.0,It's a tie!,Banker,Player bet on banker losses!
6964,Baccarat,GID-GMUXIT,PID-000043,Success,2023-06-25T22:41:20,2023-06-25T22:44:52,"[{'value': 'A', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Hearts'}]",1,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Clubs'}]",9,initial_deal,140.0,-140.0,Banker wins!,Tie,Player bet on tie losses!
6965,Baccarat,GID-FW4A9K,PID-000030,Success,2024-03-25T07:42:01,2024-03-25T07:45:59,"[{'value': '6', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Diamonds'}]",6,"[{'value': '9', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Clubs'}]",9,initial_deal,667.0,633.65,Banker wins!,Banker,Player bet on banker wins!
6966,Baccarat,GID-GH5UTG,PID-000015,Success,2023-09-19T19:23:57,2023-09-19T19:26:54,"[{'value': '4', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",6,"[{'value': 'K', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}, {'value': '6', 'rank': 'Spades'}]",7,banker_draw,302.0,-302.0,Banker wins!,Tie,Player bet on tie losses!
6967,Baccarat,GID-V3XXTI,PID-000023,Success,2024-01-29T15:14:58,2024-01-29T15:18:57,"[{'value': 'K', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}]",1,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Clubs'}]",7,banker_draw,682.0,-682.0,Banker wins!,Player,Player bet on player losses!
6968,Baccarat,GID-IKMX9G,PID-000007,Success,2024-04-02T10:28:21,2024-04-02T10:29:50,"[{'value': 'A', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}, {'value': 'K', 'rank': 'Diamonds'}]",2,"[{'value': '8', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}]",8,initial_deal,212.0,-212.0,Banker wins!,Player,Player bet on player losses!
6969,Baccarat,GID-FH70QU,PID-000039,Success,2023-08-30T14:03:11,2023-08-30T14:06:56,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Spades'}, {'value': '2', 'rank': 'Hearts'}]",6,"[{'value': '4', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",7,initial_deal,736.0,-736.0,Banker wins!,Player,Player bet on player losses!
6970,Baccarat,GID-LJU1SK,PID-000046,Success,2023-09-11T22:47:38,2023-09-11T22:49:27,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '5', 'rank': 'Clubs'}]",5,"[{'value': 'K', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,336.0,-336.0,Banker wins!,Tie,Player bet on tie losses!
6971,Baccarat,GID-YDWZJU,PID-000015,Success,2023-03-02T18:29:14,2023-03-02T18:31:58,"[{'value': 'J', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}, {'value': '8', 'rank': 'Clubs'}]",8,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Clubs'}]",0,banker_draw,530.0,530.0,Player wins!,Player,Player bet on player wins!
6972,Baccarat,GID-UB8L6M,PID-000037,Success,2023-02-18T21:09:35,2023-02-18T21:13:19,"[{'value': '6', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",6,"[{'value': '10', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}]",8,initial_deal,900.0,-900.0,Banker wins!,Tie,Player bet on tie losses!
6973,Baccarat,GID-YO4KSG,PID-000020,Success,2023-05-29T21:50:10,2023-05-29T21:51:35,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Diamonds'}]",3,"[{'value': '2', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Diamonds'}]",2,banker_draw,432.0,-432.0,Player wins!,Tie,Player bet on tie losses!
6974,Baccarat,GID-A9B4AF,PID-000005,Success,2024-04-08T07:04:23,2024-04-08T07:07:54,"[{'value': '3', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Spades'}]",6,"[{'value': 'J', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}]",8,initial_deal,171.0,-171.0,Banker wins!,Tie,Player bet on tie losses!
6975,Baccarat,GID-H4JD3I,PID-000009,Success,2023-08-17T07:53:03,2023-08-17T07:56:10,"[{'value': '10', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Spades'}, {'value': '9', 'rank': 'Diamonds'}]",2,"[{'value': '4', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}]",8,initial_deal,651.0,-651.0,Banker wins!,Player,Player bet on player losses!
6976,Baccarat,GID-AIR8U9,PID-000011,Success,2023-03-21T21:23:49,2023-03-21T21:26:38,"[{'value': '4', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}, {'value': '10', 'rank': 'Clubs'}]",2,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Clubs'}, {'value': '7', 'rank': 'Spades'}]",7,banker_draw,569.0,-569.0,Banker wins!,Tie,Player bet on tie losses!
6977,Baccarat,GID-GEOBSQ,PID-000044,Success,2023-03-10T23:33:21,2023-03-10T23:37:07,"[{'value': '3', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}]",3,"[{'value': '4', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Spades'}]",6,initial_deal,76.0,-76.0,Banker wins!,Tie,Player bet on tie losses!
6978,Baccarat,GID-Z647T8,PID-000024,Success,2023-07-25T05:34:30,2023-07-25T05:38:22,"[{'value': '5', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Diamonds'}]",3,"[{'value': '10', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Clubs'}]",5,banker_draw,280.0,-280.0,Banker wins!,Player,Player bet on player losses!
6979,Baccarat,GID-UBV3QQ,PID-000017,Success,2023-04-23T20:27:09,2023-04-23T20:30:03,"[{'value': '4', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Diamonds'}]",4,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}]",8,initial_deal,751.0,-751.0,Banker wins!,Tie,Player bet on tie losses!
6980,Baccarat,GID-48UMGK,PID-000036,Success,2023-02-01T04:51:53,2023-02-01T04:53:52,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",9,"[{'value': '2', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Clubs'}]",5,banker_draw,140.0,140.0,Player wins!,Player,Player bet on player wins!
6981,Baccarat,GID-FP7J16,PID-000039,Success,2023-08-24T19:04:52,2023-08-24T19:07:44,"[{'value': '4', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Hearts'}]",1,"[{'value': 'A', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Spades'}]",9,initial_deal,872.0,-872.0,Banker wins!,Player,Player bet on player losses!
6982,Baccarat,GID-BLMEKF,PID-000002,Success,2023-01-27T00:58:40,2023-01-27T01:02:38,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Clubs'}]",6,"[{'value': '8', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}]",6,initial_deal,439.0,-439.0,It's a tie!,Banker,Player bet on banker losses!
6983,Baccarat,GID-EP8R1J,PID-000010,Success,2023-11-12T23:22:48,2023-11-12T23:25:46,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",0,"[{'value': '7', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}]",3,banker_draw,813.0,-813.0,Banker wins!,Tie,Player bet on tie losses!
6984,Baccarat,GID-T0I0I3,PID-000008,Success,2024-03-16T11:58:42,2024-03-16T12:00:40,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Clubs'}]",7,"[{'value': '3', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}, {'value': 'A', 'rank': 'Diamonds'}]",2,banker_draw,434.0,434.0,Player wins!,Player,Player bet on player wins!
6985,Baccarat,GID-200QLC,PID-000050,Success,2023-09-26T18:44:16,2023-09-26T18:45:56,"[{'value': '5', 'rank': 'Spades'}, {'value': 'J', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Hearts'}]",5,"[{'value': '7', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Spades'}]",6,banker_draw,103.0,97.85,Banker wins!,Banker,Player bet on banker wins!
6986,Baccarat,GID-AV184A,PID-000003,Success,2023-12-27T08:59:37,2023-12-27T09:03:34,"[{'value': '3', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Clubs'}]",6,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}]",7,initial_deal,786.0,-786.0,Banker wins!,Player,Player bet on player losses!
6987,Baccarat,GID-F0QXUP,PID-000017,Success,2024-02-09T05:54:07,2024-02-09T05:56:28,"[{'value': '6', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Spades'}]",9,"[{'value': 'A', 'rank': 'Clubs'}, {'value': '4', 'rank': 'Spades'}, {'value': '6', 'rank': 'Diamonds'}]",1,banker_draw,182.0,182.0,Player wins!,Player,Player bet on player wins!
6988,Baccarat,GID-AYH6NH,PID-000037,Success,2024-06-15T22:52:37,2024-06-15T22:54:31,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}]",8,"[{'value': '6', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Spades'}]",8,initial_deal,810.0,-810.0,It's a tie!,Banker,Player bet on banker losses!
6989,Baccarat,GID-YU82A7,PID-000031,Success,2023-04-04T10:19:58,2023-04-04T10:22:56,"[{'value': '8', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Diamonds'}]",2,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}]",7,initial_deal,785.0,-785.0,Banker wins!,Player,Player bet on player losses!
6990,Baccarat,GID-SBNW9J,PID-000002,Success,2024-03-30T22:44:48,2024-03-30T22:48:46,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}]",6,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Clubs'}]",9,initial_deal,566.0,-566.0,Banker wins!,Tie,Player bet on tie losses!
6991,Baccarat,GID-VWJ6T0,PID-000049,Success,2024-04-24T15:34:11,2024-04-24T15:35:55,"[{'value': '6', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Hearts'}]",8,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,599.0,-599.0,Banker wins!,Player,Player bet on player losses!
6992,Baccarat,GID-PHPD0N,PID-000050,Success,2024-02-27T14:20:25,2024-02-27T14:24:14,"[{'value': '3', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Hearts'}]",3,"[{'value': '9', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",8,initial_deal,566.0,-566.0,Banker wins!,Tie,Player bet on tie losses!
6993,Baccarat,GID-YB0SUT,PID-000024,Success,2023-08-11T14:07:20,2023-08-11T14:08:40,"[{'value': '2', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Spades'}, {'value': '8', 'rank': 'Spades'}]",0,"[{'value': 'Q', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Spades'}]",9,initial_deal,602.0,-602.0,Banker wins!,Tie,Player bet on tie losses!
6994,Baccarat,GID-RL1XS7,PID-000009,Success,2024-01-27T11:16:28,2024-01-27T11:20:11,"[{'value': '2', 'rank': 'Hearts'}, {'value': '5', 'rank': 'Hearts'}]",7,"[{'value': '3', 'rank': 'Hearts'}, {'value': '4', 'rank': 'Spades'}]",7,initial_deal,924.0,7392.0,It's a tie!,Tie,Player bet on tie wins!
6995,Baccarat,GID-SHEPZY,PID-000039,Success,2023-04-04T08:52:50,2023-04-04T08:56:41,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}]",6,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '2', 'rank': 'Clubs'}]",7,initial_deal,455.0,-455.0,Banker wins!,Player,Player bet on player losses!
6996,Baccarat,GID-1AUTKR,PID-000031,Success,2023-04-16T19:49:25,2023-04-16T19:52:50,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Spades'}, {'value': '2', 'rank': 'Clubs'}]",7,"[{'value': '6', 'rank': 'Hearts'}, {'value': '2', 'rank': 'Diamonds'}]",8,initial_deal,2.0,-2.0,Banker wins!,Player,Player bet on player losses!
6997,Baccarat,GID-LD4R0A,PID-000009,Success,2024-02-11T12:44:49,2024-02-11T12:48:42,"[{'value': 'K', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",6,"[{'value': 'Q', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Clubs'}]",7,initial_deal,898.0,-898.0,Banker wins!,Tie,Player bet on tie losses!
6998,Baccarat,GID-ENX3TH,PID-000039,Success,2023-09-25T13:32:00,2023-09-25T13:35:23,"[{'value': '6', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Spades'}, {'value': '9', 'rank': 'Diamonds'}]",0,"[{'value': '6', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}]",7,initial_deal,616.0,-616.0,Banker wins!,Player,Player bet on player losses!
6999,Baccarat,GID-CKL1QJ,PID-000044,Success,2023-05-21T09:15:31,2023-05-21T09:18:04,"[{'value': '6', 'rank': 'Spades'}, {'value': '8', 'rank': 'Spades'}, {'value': '5', 'rank': 'Hearts'}]",9,"[{'value': '9', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Diamonds'}]",9,initial_deal,374.0,-374.0,It's a tie!,Banker,Player bet on banker losses!
7000,Baccarat,GID-3PEDCK,PID-000025,Success,2024-06-09T11:11:56,2024-06-09T11:13:55,"[{'value': '10', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Spades'}]",0,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '8', 'rank': 'Diamonds'}, {'value': '3', 'rank': 'Diamonds'}]",3,banker_draw,277.0,-277.0,Banker wins!,Tie,Player bet on tie losses!
7001,Baccarat,GID-QMZTAU,PID-000015,Success,2023-12-13T14:17:21,2023-12-13T14:20:57,"[{'value': '4', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Spades'}]",3,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Clubs'}]",8,initial_deal,640.0,608.0,Banker wins!,Banker,Player bet on banker wins!
7002,Baccarat,GID-QEXMQH,PID-000049,Success,2024-01-09T22:15:29,2024-01-09T22:17:09,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Spades'}, {'value': '8', 'rank': 'Clubs'}]",8,"[{'value': '10', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}]",8,initial_deal,726.0,-726.0,It's a tie!,Banker,Player bet on banker losses!
7003,Baccarat,GID-NLB804,PID-000050,Success,2024-01-23T09:15:21,2024-01-23T09:19:17,"[{'value': '4', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Diamonds'}]",9,"[{'value': '4', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",6,initial_deal,884.0,-884.0,Player wins!,Banker,Player bet on banker losses!
7004,Baccarat,GID-LGECWO,PID-000021,Success,2023-04-30T13:36:21,2023-04-30T13:40:17,"[{'value': '9', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Spades'}]",9,"[{'value': '8', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Clubs'}]",8,initial_deal,246.0,246.0,Player wins!,Player,Player bet on player wins!
7005,Baccarat,GID-DDS86U,PID-000050,Success,2023-01-08T22:03:07,2023-01-08T22:05:38,"[{'value': '10', 'rank': 'Spades'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '5', 'rank': 'Clubs'}]",5,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",8,initial_deal,161.0,152.95,Banker wins!,Banker,Player bet on banker wins!
7006,Baccarat,GID-2YWTTM,PID-000009,Success,2023-12-12T16:18:13,2023-12-12T16:21:12,"[{'value': '9', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",6,"[{'value': '6', 'rank': 'Clubs'}, {'value': 'A', 'rank': 'Clubs'}]",7,initial_deal,811.0,-811.0,Banker wins!,Tie,Player bet on tie losses!
7007,Baccarat,GID-D5BHRB,PID-000030,Success,2024-05-30T20:03:01,2024-05-30T20:06:33,"[{'value': '5', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Diamonds'}, {'value': 'J', 'rank': 'Clubs'}]",1,"[{'value': '7', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",7,initial_deal,997.0,-997.0,Banker wins!,Player,Player bet on player losses!
7008,Baccarat,GID-SWVD1H,PID-000037,Success,2023-08-06T13:32:57,2023-08-06T13:36:54,"[{'value': '7', 'rank': 'Diamonds'}, {'value': '4', 'rank': 'Spades'}, {'value': '5', 'rank': 'Spades'}]",6,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Clubs'}]",9,initial_deal,692.0,657.4,Banker wins!,Banker,Player bet on banker wins!
7009,Baccarat,GID-9IBS7X,PID-000049,Success,2024-05-20T05:51:50,2024-05-20T05:54:46,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Spades'}, {'value': '8', 'rank': 'Hearts'}]",3,"[{'value': '2', 'rank': 'Diamonds'}, {'value': '5', 'rank': 'Diamonds'}]",7,initial_deal,719.0,-719.0,Banker wins!,Tie,Player bet on tie losses!
7010,Baccarat,GID-EDEHWM,PID-000003,Success,2023-12-26T23:26:58,2023-12-26T23:28:56,"[{'value': '6', 'rank': 'Hearts'}, {'value': '3', 'rank': 'Diamonds'}]",9,"[{'value': 'J', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Diamonds'}, {'value': '6', 'rank': 'Spades'}]",6,banker_draw,978.0,-978.0,Player wins!,Tie,Player bet on tie losses!
7011,Baccarat,GID-XFQ3WG,PID-000025,Success,2023-10-04T21:02:25,2023-10-04T21:03:52,"[{'value': 'A', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Spades'}, {'value': '4', 'rank': 'Diamonds'}]",5,"[{'value': 'Q', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Clubs'}]",7,initial_deal,908.0,862.5999999999999,Banker wins!,Banker,Player bet on banker wins!
7012,Baccarat,GID-C6MD3B,PID-000012,Success,2023-06-26T07:34:03,2023-06-26T07:36:08,"[{'value': '10', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Hearts'}]",1,"[{'value': '9', 'rank': 'Diamonds'}, {'value': 'Q', 'rank': 'Spades'}]",9,initial_deal,528.0,501.59999999999997,Banker wins!,Banker,Player bet on banker wins!
7013,Baccarat,GID-YJNC2S,PID-000002,Success,2024-03-07T00:29:06,2024-03-07T00:31:03,"[{'value': '2', 'rank': 'Spades'}, {'value': 'J', 'rank': 'Spades'}, {'value': '8', 'rank': 'Hearts'}]",0,"[{'value': '2', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",9,initial_deal,872.0,-872.0,Banker wins!,Player,Player bet on player losses!
7014,Baccarat,GID-3GGBO6,PID-000018,Success,2024-06-08T09:56:59,2024-06-08T10:00:58,"[{'value': 'K', 'rank': 'Hearts'}, {'value': 'A', 'rank': 'Spades'}, {'value': '9', 'rank': 'Spades'}]",0,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Diamonds'}]",4,banker_draw,551.0,-551.0,Banker wins!,Player,Player bet on player losses!
7015,Baccarat,GID-JKB5J8,PID-000002,Success,2023-11-05T06:17:16,2023-11-05T06:20:32,"[{'value': '5', 'rank': 'Hearts'}, {'value': '9', 'rank': 'Clubs'}, {'value': '2', 'rank': 'Spades'}]",6,"[{'value': '7', 'rank': 'Hearts'}, {'value': 'K', 'rank': 'Diamonds'}]",7,initial_deal,676.0,642.1999999999999,Banker wins!,Banker,Player bet on banker wins!
7016,Baccarat,GID-GL12EJ,PID-000050,Success,2024-01-18T11:44:14,2024-01-18T11:47:42,"[{'value': '4', 'rank': 'Spades'}, {'value': 'A', 'rank': 'Spades'}, {'value': 'K', 'rank': 'Diamonds'}]",5,"[{'value': 'K', 'rank': 'Hearts'}, {'value': 'Q', 'rank': 'Diamonds'}, {'value': '7', 'rank': 'Hearts'}]",7,banker_draw,37.0,35.15,Banker wins!,Banker,Player bet on banker wins!
7017,Baccarat,GID-39YYOP,PID-000005,Success,2024-04-17T19:14:23,2024-04-17T19:16:46,"[{'value': 'A', 'rank': 'Hearts'}, {'value': '6', 'rank': 'Diamonds'}]",7,"[{'value': '10', 'rank': 'Hearts'}, {'value': '10', 'rank': 'Diamonds'}, {'value': '10', 'rank': 'Clubs'}]",0,banker_draw,562.0,-562.0,Player wins!,Tie,Player bet on tie losses!
7018,Baccarat,GID-NSJSKP,PID-000019,Success,2023-12-30T04:25:41,2023-12-30T04:28:38,"[{'value': '7', 'rank': 'Clubs'}, {'value': 'J', 'rank': 'Spades'}]",7,"[{'value': '8', 'rank': 'Diamonds'}, {'value': 'K', 'rank': 'Clubs'}]",8,initial_deal,424.0,402.79999999999995,Banker wins!,Banker,Player bet on banker wins!
7019,Baccarat,GID-Q7NP89,PID-000042,Success,2023-04-22T13:17:05,2023-04-22T13:20:10,"[{'value': '10', 'rank': 'Hearts'}, {'value': '8', 'rank': 'Spades'}]",8,"[{'value': '4', 'rank': 'Clubs'}, {'value': 'Q', 'rank': 'Clubs'}, {'value': '10', 'rank': 'Spades'}]",4,banker_draw,182.0,182.0,Player wins!,Player,Player bet on player wins!
7020,Baccarat,GID-ID4ODJ,PID-000035,Success,2023-05-30T11:50:39,2023-05-30T11:52:20,"[{'value': '5', 'rank': 'Hearts'}, {'value': 'J', 'rank': 'Clubs'}, {'value': '9', 'rank': 'Diamonds'}]",4,"[{'value': 'K', 'rank': 'Hearts'}, {'value': '7', 'rank': 'Spades'}]",7,initial_deal,874.0,830.3,Banker wins!,Banker,Player bet on banker wins!
